,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,marital,education,day,duration,previous,deposit
4886,45,services,1515,no,no,unknown,jun,4,-1,unknown,single,secondary,20,14,0,0
2376,30,admin.,69,yes,no,cellular,apr,1,-1,unknown,single,secondary,17,997,0,1
920,38,management,399,yes,no,cellular,aug,4,-1,unknown,single,secondary,11,367,0,0
615,36,technician,160,yes,no,unknown,may,1,-1,unknown,divorced,secondary,26,142,0,0
4380,33,management,23,yes,yes,cellular,feb,1,-1,unknown,married,tertiary,6,150,0,0
4956,31,admin.,685,yes,no,cellular,may,1,329,failure,married,secondary,15,552,3,1
6325,27,admin.,1293,yes,no,cellular,apr,3,-1,unknown,married,secondary,8,1665,0,1
721,30,management,199,no,yes,cellular,jul,7,-1,unknown,single,tertiary,28,131,0,0
5209,56,services,444,yes,no,unknown,jun,1,-1,unknown,married,primary,6,432,0,0
497,36,blue-collar,828,no,no,cellular,may,1,345,failure,married,primary,13,1512,8,1
3742,56,blue-collar,3498,no,no,cellular,apr,2,-1,unknown,married,primary,15,264,0,1
5949,32,blue-collar,130,yes,no,cellular,may,2,-1,unknown,married,secondary,6,302,0,0
3094,28,self-employed,160,no,no,unknown,nov,1,-1,unknown,single,tertiary,11,158,0,1
4204,52,management,741,no,no,cellular,aug,2,-1,unknown,single,tertiary,7,63,0,0
5865,36,blue-collar,0,no,no,cellular,feb,1,244,failure,married,secondary,4,235,1,0
6444,32,blue-collar,1918,yes,no,cellular,may,1,172,failure,single,primary,8,318,1,0
1549,27,management,843,no,no,cellular,jul,2,185,success,single,secondary,12,123,1,0
1929,36,technician,4388,no,no,cellular,aug,3,-1,unknown,married,tertiary,8,52,0,0
6317,47,entrepreneur,0,no,no,telephone,nov,2,-1,unknown,married,tertiary,18,103,0,0
1990,34,management,1310,no,yes,cellular,nov,3,-1,unknown,single,tertiary,20,90,0,0
5553,34,admin.,66,yes,no,unknown,may,1,-1,unknown,single,secondary,26,237,0,0
6252,23,student,565,no,no,cellular,may,7,-1,unknown,single,unknown,28,162,0,0
168,27,technician,261,yes,no,cellular,jan,2,247,failure,single,secondary,29,236,2,0
2575,53,blue-collar,0,yes,no,cellular,may,2,-1,unknown,married,secondary,7,407,0,0
6733,33,blue-collar,0,yes,no,cellular,nov,2,-1,unknown,married,secondary,19,330,0,0
1522,46,self-employed,0,no,no,unknown,aug,1,-1,unknown,divorced,secondary,10,6,0,0
775,26,admin.,2469,no,no,cellular,jul,8,-1,unknown,married,secondary,16,136,0,0
901,28,management,258,no,yes,cellular,apr,1,-1,unknown,married,tertiary,17,93,0,0
270,32,blue-collar,1504,yes,no,cellular,apr,2,-1,unknown,married,primary,17,131,0,0
551,47,technician,440,no,no,cellular,jan,1,-1,unknown,divorced,secondary,29,147,0,0
4155,40,housemaid,0,no,no,cellular,aug,20,-1,unknown,married,primary,28,16,0,0
823,48,technician,-938,yes,no,cellular,may,1,344,failure,married,secondary,7,134,2,0
7298,20,student,130,no,no,telephone,may,3,-1,unknown,single,secondary,4,75,0,0
929,32,management,134,yes,yes,cellular,may,3,-1,unknown,married,secondary,15,532,0,1
5183,26,management,390,no,no,cellular,aug,1,-1,unknown,single,tertiary,7,325,0,1
1240,58,admin.,826,no,no,unknown,jun,1,-1,unknown,married,secondary,12,885,0,1
7284,32,management,1271,yes,no,unknown,may,1,-1,unknown,single,tertiary,20,51,0,0
3341,27,services,54,yes,no,unknown,may,2,-1,unknown,single,secondary,28,543,0,1
7166,55,retired,101,yes,no,cellular,jul,1,-1,unknown,married,tertiary,9,111,0,0
3530,41,services,727,yes,no,cellular,may,1,-1,unknown,divorced,secondary,11,246,0,0
5210,46,technician,-824,yes,no,cellular,aug,3,-1,unknown,divorced,secondary,7,429,0,1
5633,39,management,-974,no,yes,cellular,aug,4,-1,unknown,married,tertiary,13,130,0,0
6848,25,admin.,894,yes,no,unknown,may,1,-1,unknown,married,secondary,28,328,0,0
1117,33,management,334,no,no,cellular,nov,1,-1,unknown,married,tertiary,25,87,0,0
419,57,blue-collar,3109,no,no,cellular,jun,2,-1,unknown,married,primary,2,482,0,1
3804,35,entrepreneur,2436,no,yes,cellular,jul,3,-1,unknown,married,secondary,14,1397,0,1
6530,36,management,332,yes,no,cellular,may,7,-1,unknown,married,tertiary,22,566,0,0
3802,57,retired,3518,yes,no,cellular,aug,3,-1,unknown,married,primary,25,626,0,1
1466,31,technician,882,no,no,cellular,jun,1,-1,unknown,single,tertiary,3,411,0,1
298,59,retired,514,no,no,cellular,may,6,90,success,divorced,secondary,4,673,1,1
6224,42,admin.,527,no,yes,cellular,oct,1,185,success,divorced,secondary,22,181,1,1
511,32,self-employed,1423,no,no,cellular,aug,4,-1,unknown,married,tertiary,6,1249,0,1
3509,39,technician,556,yes,no,unknown,may,1,-1,unknown,single,secondary,29,322,0,0
323,32,services,24,yes,yes,cellular,may,1,-1,unknown,married,secondary,12,185,0,0
2513,46,admin.,306,yes,no,cellular,may,5,-1,unknown,single,unknown,11,289,0,0
6154,43,technician,3288,yes,no,cellular,nov,3,-1,unknown,married,secondary,21,775,0,1
1743,36,technician,376,no,no,cellular,sep,1,-1,unknown,married,tertiary,16,173,0,1
4108,32,technician,550,no,no,cellular,nov,1,-1,unknown,single,tertiary,19,337,0,1
4876,32,admin.,1604,no,yes,cellular,jul,1,-1,unknown,married,secondary,7,625,0,1
2989,35,blue-collar,1147,yes,yes,telephone,may,1,-1,unknown,single,primary,7,29,0,0
4891,66,retired,154,no,no,cellular,jul,5,181,failure,married,secondary,15,268,2,1
1474,32,services,454,yes,no,cellular,jul,1,-1,unknown,divorced,secondary,18,978,0,1
3800,32,blue-collar,-94,yes,yes,cellular,may,1,-1,unknown,married,primary,11,308,0,0
4704,38,services,507,yes,no,cellular,apr,1,344,failure,married,secondary,17,55,1,0
2328,27,technician,931,yes,no,cellular,feb,1,-1,unknown,single,tertiary,4,1078,0,1
1404,27,services,0,yes,no,cellular,jul,13,-1,unknown,married,secondary,23,198,0,0
350,29,technician,940,yes,no,cellular,may,1,330,failure,single,tertiary,15,757,1,0
1479,49,blue-collar,-9,yes,yes,unknown,may,1,-1,unknown,divorced,primary,5,389,0,0
7016,33,management,8514,no,no,cellular,aug,1,-1,unknown,single,tertiary,20,131,0,0
2679,26,services,633,yes,no,unknown,may,2,-1,unknown,divorced,primary,27,326,0,0
4555,35,management,97,yes,no,unknown,may,4,-1,unknown,married,secondary,29,135,0,0
676,54,management,129,yes,no,unknown,may,1,-1,unknown,divorced,tertiary,30,132,0,0
5844,41,blue-collar,429,yes,no,unknown,may,1,-1,unknown,married,secondary,13,244,0,0
1623,36,services,4721,no,no,cellular,mar,2,90,success,married,secondary,9,288,3,1
7131,37,blue-collar,461,yes,no,unknown,may,2,-1,unknown,married,primary,30,272,0,0
550,25,admin.,220,no,no,cellular,may,1,-1,unknown,single,tertiary,26,68,0,0
3942,53,technician,-165,yes,no,cellular,jul,1,-1,unknown,single,secondary,9,89,0,0
2531,26,management,1177,no,no,cellular,oct,1,-1,unknown,single,tertiary,19,116,0,0
5881,41,blue-collar,2157,yes,no,unknown,may,2,-1,unknown,married,secondary,14,154,0,0
3078,51,services,9,no,no,unknown,jun,2,-1,unknown,divorced,secondary,18,371,0,1
1225,36,technician,-393,no,no,telephone,aug,4,-1,unknown,married,secondary,14,119,0,0
334,31,admin.,622,no,no,cellular,jul,1,-1,unknown,single,secondary,18,420,0,1
1704,39,blue-collar,1181,yes,no,cellular,jul,2,-1,unknown,married,unknown,30,650,0,1
4063,41,blue-collar,2823,yes,no,unknown,may,1,-1,unknown,married,secondary,14,858,0,1
3928,44,unemployed,0,no,no,cellular,feb,3,-1,unknown,divorced,tertiary,5,1960,0,1
5208,54,management,122,yes,no,cellular,jul,3,-1,unknown,married,tertiary,22,126,0,0
1991,32,technician,116,yes,no,cellular,aug,2,-1,unknown,single,secondary,20,718,0,1
752,56,management,3120,yes,no,cellular,aug,2,-1,unknown,married,tertiary,7,666,0,0
4310,31,management,0,no,no,cellular,aug,5,-1,unknown,single,tertiary,25,191,0,0
4373,41,blue-collar,338,yes,no,unknown,may,1,-1,unknown,married,secondary,14,87,0,0
3853,49,blue-collar,-232,no,yes,cellular,aug,2,-1,unknown,married,primary,11,106,0,0
4151,45,management,6269,yes,no,cellular,jul,2,-1,unknown,divorced,tertiary,29,20,0,0
6385,40,admin.,985,yes,no,cellular,jun,3,50,failure,single,secondary,4,592,8,1
581,35,management,1496,yes,no,cellular,aug,4,-1,unknown,single,tertiary,22,73,0,0
2906,37,management,3737,no,no,cellular,jul,1,-1,unknown,married,tertiary,7,224,0,1
633,27,blue-collar,106,yes,no,unknown,may,5,-1,unknown,married,primary,30,150,0,0
2128,48,blue-collar,1596,yes,no,unknown,may,1,-1,unknown,married,secondary,14,760,0,1
1020,51,housemaid,289,no,no,unknown,may,5,-1,unknown,married,primary,14,97,0,0
6870,29,services,271,yes,no,unknown,may,2,-1,unknown,single,secondary,20,1882,0,1
5234,36,admin.,96,no,no,cellular,feb,1,-1,unknown,married,secondary,2,302,0,1
4473,59,self-employed,2013,no,no,cellular,nov,2,-1,unknown,married,tertiary,17,409,0,1
6483,52,technician,22755,yes,no,unknown,may,2,-1,unknown,married,secondary,29,70,0,0
2777,45,management,321,yes,no,cellular,jul,4,-1,unknown,married,primary,30,918,0,0
627,26,management,1438,no,no,cellular,apr,1,449,other,single,tertiary,27,321,1,1
3478,59,housemaid,235,no,no,cellular,aug,2,-1,unknown,married,primary,13,119,0,0
3702,32,management,728,yes,no,unknown,may,1,-1,unknown,single,tertiary,21,125,0,0
687,41,admin.,1020,yes,no,unknown,may,1,-1,unknown,single,secondary,19,882,0,1
6469,54,admin.,0,yes,yes,cellular,feb,1,182,success,divorced,secondary,4,330,3,0
1962,31,management,2016,no,no,cellular,apr,1,-1,unknown,single,tertiary,30,209,0,1
935,41,technician,-378,yes,no,cellular,feb,1,253,failure,married,secondary,5,361,2,0
3893,46,management,361,yes,no,unknown,may,7,-1,unknown,divorced,secondary,19,86,0,0
5312,49,entrepreneur,687,yes,no,cellular,apr,1,-1,unknown,married,secondary,17,772,0,1
5204,29,blue-collar,-382,yes,no,cellular,jul,2,-1,unknown,married,primary,28,35,0,0
5220,54,technician,3323,yes,yes,cellular,apr,3,-1,unknown,married,secondary,8,59,0,0
4478,41,blue-collar,246,no,no,unknown,jun,3,-1,unknown,married,primary,19,683,0,1
606,38,services,2678,no,no,cellular,sep,2,187,success,married,secondary,28,282,1,1
2263,34,management,589,no,no,cellular,sep,1,44,other,married,tertiary,1,300,3,1
1118,46,services,355,yes,no,cellular,may,2,338,other,divorced,secondary,8,122,8,0
5307,28,management,12956,yes,no,cellular,jul,1,399,success,single,tertiary,2,940,3,1
2311,37,blue-collar,157,yes,no,unknown,may,8,-1,unknown,married,primary,30,833,0,0
5269,25,services,2311,no,yes,cellular,jul,2,-1,unknown,single,secondary,21,1105,0,1
7270,37,management,355,no,no,cellular,aug,1,-1,unknown,married,tertiary,4,340,0,0
3589,32,technician,3297,no,no,cellular,aug,2,-1,unknown,single,secondary,11,99,0,0
2390,30,services,1824,yes,no,cellular,jul,2,-1,unknown,single,secondary,21,153,0,0
1898,41,management,0,no,no,cellular,aug,5,-1,unknown,married,tertiary,11,1242,0,1
4377,30,admin.,4168,no,no,cellular,jun,1,-1,unknown,married,tertiary,3,198,0,0
2334,33,management,952,yes,no,cellular,apr,5,-1,unknown,single,tertiary,29,1241,0,1
400,28,technician,3,no,no,telephone,may,8,349,failure,single,secondary,18,40,6,0
1920,38,management,151,yes,no,cellular,jul,1,-1,unknown,divorced,tertiary,17,50,0,0
6267,35,admin.,3854,yes,no,cellular,may,1,-1,unknown,married,secondary,5,131,0,0
5602,31,blue-collar,0,yes,yes,unknown,may,4,-1,unknown,married,primary,12,59,0,0
338,33,blue-collar,697,no,no,cellular,feb,2,-1,unknown,single,secondary,6,860,0,1
3142,32,technician,129,yes,no,cellular,may,1,-1,unknown,single,secondary,7,213,0,0
5810,39,technician,287,yes,no,cellular,jul,3,-1,unknown,single,secondary,14,84,0,0
4349,78,retired,1204,no,no,telephone,nov,1,-1,unknown,married,tertiary,17,135,0,1
7331,42,services,774,no,no,cellular,jan,1,-1,unknown,married,secondary,28,997,0,1
5856,57,retired,842,no,no,cellular,aug,3,-1,unknown,single,tertiary,13,284,0,1
2701,36,management,925,no,no,cellular,dec,3,189,success,married,tertiary,14,321,4,1
399,36,technician,1109,no,no,cellular,aug,2,-1,unknown,married,tertiary,13,328,0,0
3393,39,services,-311,yes,no,cellular,may,2,345,other,married,secondary,6,55,2,0
3790,26,technician,267,yes,no,cellular,jul,2,-1,unknown,married,secondary,28,817,0,1
5798,47,blue-collar,550,yes,no,unknown,may,1,-1,unknown,married,primary,7,113,0,0
6543,44,management,2383,no,no,cellular,jul,2,-1,unknown,married,tertiary,1,571,0,1
1217,41,technician,356,yes,no,unknown,may,2,-1,unknown,single,unknown,13,93,0,0
2568,36,management,4,no,yes,cellular,jul,6,-1,unknown,married,tertiary,29,261,0,0
4906,18,student,108,no,no,cellular,feb,1,183,success,single,unknown,9,92,1,1
1950,27,technician,3933,no,no,cellular,jul,3,-1,unknown,single,secondary,28,837,0,1
7050,44,services,5781,yes,yes,cellular,may,1,-1,unknown,married,secondary,15,195,0,0
2052,29,technician,938,no,no,cellular,nov,1,-1,unknown,single,secondary,3,358,0,1
4597,52,blue-collar,1409,yes,no,unknown,jun,1,-1,unknown,married,primary,19,224,0,0
6434,36,technician,3350,yes,no,cellular,apr,1,269,other,married,primary,16,86,3,0
6509,35,management,991,yes,no,cellular,may,3,-1,unknown,married,tertiary,6,1489,0,1
1182,57,management,1227,no,no,cellular,jun,1,-1,unknown,married,tertiary,5,232,0,1
6055,27,student,4869,yes,no,cellular,may,2,343,other,single,tertiary,15,258,4,0
7405,34,blue-collar,79,no,yes,cellular,nov,1,-1,unknown,single,secondary,20,104,0,0
5013,46,management,0,no,no,cellular,nov,1,-1,unknown,married,secondary,18,1855,0,1
5301,35,services,0,no,no,cellular,jul,1,-1,unknown,single,tertiary,3,704,0,1
3544,55,blue-collar,3917,yes,no,cellular,may,1,-1,unknown,married,secondary,18,565,0,1
3148,30,management,119,no,no,cellular,jan,1,-1,unknown,single,tertiary,28,430,0,0
1963,59,retired,217,yes,no,unknown,may,3,-1,unknown,divorced,primary,26,574,0,0
2280,35,management,0,yes,no,cellular,may,1,-1,unknown,married,tertiary,5,310,0,0
2610,56,management,230,no,no,unknown,may,4,-1,unknown,married,secondary,9,73,0,0
3022,43,blue-collar,1025,yes,no,cellular,jun,1,-1,unknown,married,secondary,2,106,0,0
2159,34,management,575,no,no,cellular,mar,1,-1,unknown,single,tertiary,9,116,0,1
6375,60,blue-collar,7929,no,no,unknown,apr,1,-1,unknown,married,primary,1,111,0,1
5779,31,blue-collar,152,yes,yes,cellular,jul,1,-1,unknown,married,secondary,8,831,0,1
7265,44,housemaid,299,no,no,cellular,nov,1,-1,unknown,single,secondary,20,186,0,0
5801,30,management,3773,yes,no,unknown,may,1,-1,unknown,single,tertiary,27,99,0,0
3765,36,self-employed,1184,yes,no,cellular,apr,1,-1,unknown,married,secondary,6,1063,0,1
5059,39,technician,94,yes,yes,unknown,may,1,-1,unknown,married,tertiary,16,813,0,1
2853,39,blue-collar,5222,yes,no,unknown,may,1,-1,unknown,married,secondary,28,102,0,0
1602,27,management,1720,no,no,cellular,nov,2,273,failure,single,tertiary,3,284,1,1
5663,77,unknown,397,no,no,telephone,may,3,-1,unknown,married,unknown,7,300,0,1
4457,43,services,2145,no,no,cellular,aug,2,95,success,married,secondary,25,291,4,1
1505,57,management,0,no,no,unknown,may,1,-1,unknown,divorced,unknown,13,95,0,0
5855,37,admin.,1396,yes,no,cellular,jul,2,-1,unknown,married,secondary,22,199,0,0
5896,31,blue-collar,4415,yes,no,unknown,jun,1,-1,unknown,single,secondary,2,329,0,0
6760,42,technician,473,yes,no,cellular,jul,5,-1,unknown,married,secondary,7,216,0,0
4878,27,management,843,no,no,cellular,jan,1,-1,unknown,single,secondary,8,187,0,1
3844,29,unemployed,25,no,no,cellular,apr,2,-1,unknown,single,secondary,14,207,0,1
1046,25,student,703,no,no,cellular,may,3,-1,unknown,single,secondary,5,1100,0,0
2895,59,management,2239,no,no,cellular,aug,6,90,success,married,tertiary,20,377,1,1
5051,38,technician,304,yes,no,cellular,apr,2,-1,unknown,divorced,tertiary,20,8,0,0
6308,44,management,1090,no,no,cellular,jul,4,532,other,single,tertiary,19,204,2,1
4541,56,admin.,105,no,no,telephone,jul,2,-1,unknown,married,secondary,15,80,0,0
340,36,services,526,yes,no,cellular,apr,2,324,other,married,secondary,17,333,1,0
6519,38,technician,0,yes,yes,cellular,jul,4,-1,unknown,married,secondary,15,146,0,0
7095,34,admin.,155,no,no,cellular,feb,2,-1,unknown,married,secondary,5,696,0,1
2327,46,blue-collar,219,yes,no,cellular,nov,1,-1,unknown,divorced,primary,21,729,0,1
445,54,technician,473,no,yes,cellular,nov,1,81,failure,married,secondary,2,182,1,1
1340,54,management,2587,no,no,cellular,jun,2,-1,unknown,married,primary,2,236,0,1
5491,41,self-employed,4418,yes,no,cellular,nov,3,-1,unknown,divorced,tertiary,21,855,0,0
6860,43,management,2067,yes,no,unknown,may,1,-1,unknown,single,tertiary,8,756,0,1
4025,52,admin.,2227,no,no,cellular,feb,2,-1,unknown,single,unknown,24,242,0,1
2901,33,self-employed,658,yes,no,cellular,apr,1,173,success,single,tertiary,12,93,2,0
80,57,retired,427,no,no,cellular,jan,1,-1,unknown,married,secondary,29,246,0,0
6820,37,self-employed,0,no,no,unknown,may,4,-1,unknown,married,primary,7,112,0,0
7138,29,services,146,yes,no,unknown,may,2,-1,unknown,single,secondary,19,104,0,0
3902,32,blue-collar,254,yes,no,cellular,nov,3,-1,unknown,married,secondary,19,1720,0,1
6867,48,blue-collar,48,yes,yes,unknown,may,1,-1,unknown,married,secondary,29,144,0,0
7253,31,admin.,19,yes,no,cellular,nov,1,-1,unknown,single,secondary,18,1978,0,1
6017,27,admin.,138,no,no,cellular,jun,2,-1,unknown,single,tertiary,15,89,0,1
6928,46,technician,0,yes,no,cellular,aug,5,-1,unknown,divorced,tertiary,11,249,0,0
4684,36,management,532,yes,no,cellular,may,1,-1,unknown,married,tertiary,14,603,0,0
5092,54,technician,827,no,yes,unknown,jun,2,-1,unknown,married,secondary,20,294,0,0
3830,85,retired,7613,no,no,cellular,feb,3,-1,unknown,divorced,primary,18,355,0,1
6852,46,management,3984,no,no,cellular,aug,2,-1,unknown,married,tertiary,13,77,0,0
343,31,admin.,554,yes,no,cellular,feb,1,-1,unknown,single,secondary,5,94,0,0
5116,57,admin.,2223,no,no,cellular,aug,1,-1,unknown,single,secondary,12,1064,0,1
328,35,technician,183,no,no,cellular,oct,1,52,failure,single,secondary,23,281,4,1
3205,35,services,0,yes,no,cellular,jul,3,-1,unknown,married,secondary,30,251,0,0
3394,42,technician,314,yes,no,unknown,oct,1,-1,unknown,divorced,secondary,30,234,0,1
222,43,management,388,yes,no,unknown,may,2,-1,unknown,divorced,tertiary,8,2087,0,1
4802,62,self-employed,0,yes,no,cellular,aug,1,-1,unknown,divorced,secondary,20,158,0,1
1078,41,management,5037,no,no,cellular,apr,9,185,other,divorced,tertiary,23,252,5,1
5852,30,blue-collar,185,no,no,unknown,jun,1,-1,unknown,single,primary,26,11,0,0
5441,33,services,523,yes,no,unknown,may,1,-1,unknown,single,unknown,28,86,0,1
3391,61,retired,-492,no,yes,unknown,jul,1,-1,unknown,married,unknown,4,333,0,0
6307,39,blue-collar,621,yes,no,cellular,apr,5,-1,unknown,married,unknown,20,1333,0,1
7113,32,technician,392,yes,no,cellular,nov,2,-1,unknown,single,tertiary,21,148,0,0
4158,33,technician,180,no,no,cellular,aug,1,435,failure,married,secondary,4,561,3,1
7022,52,blue-collar,-191,yes,no,unknown,may,1,-1,unknown,divorced,primary,15,755,0,1
149,40,technician,8379,no,no,unknown,jun,6,-1,unknown,married,secondary,12,52,0,0
1948,54,management,284,yes,yes,telephone,may,5,-1,unknown,married,tertiary,15,65,0,0
5800,53,blue-collar,111,no,no,unknown,jun,3,-1,unknown,married,unknown,20,39,0,0
3611,35,services,819,yes,no,telephone,jul,14,-1,unknown,married,secondary,14,102,0,0
4053,49,services,1114,no,no,cellular,nov,1,-1,unknown,married,secondary,17,283,0,0
4319,35,housemaid,113,yes,no,cellular,jul,2,-1,unknown,married,primary,17,923,0,1
1110,29,services,6,yes,no,unknown,may,2,-1,unknown,married,tertiary,28,143,0,0
4600,27,blue-collar,-330,yes,yes,cellular,may,1,353,failure,married,secondary,14,88,2,0
1611,50,entrepreneur,223,no,no,cellular,jul,5,-1,unknown,divorced,tertiary,7,264,0,0
602,29,blue-collar,455,no,no,telephone,apr,1,-1,unknown,single,tertiary,21,403,0,1
680,29,blue-collar,213,yes,no,unknown,jun,3,-1,unknown,single,primary,6,2653,0,1
4251,28,technician,631,no,no,cellular,apr,7,-1,unknown,single,secondary,29,835,0,0
4695,33,blue-collar,925,no,no,cellular,nov,3,-1,unknown,married,primary,20,884,0,0
4173,32,blue-collar,760,yes,no,cellular,apr,1,148,other,single,secondary,16,445,2,0
3971,58,retired,5435,yes,no,unknown,may,1,-1,unknown,married,secondary,6,118,0,0
